Year,Country,Christians,Muslims,Unaffiliated,Hindus,Buddhists,Folk Religions,Other Religions,Jews,All Religions
2030,Slovakia,"4,550,000","20,000","940,000",<10000,<10000,<10000,<10000,<10000,"5,550,000"
2030,Slovenia,"1,480,000","80,000","370,000",<10000,<10000,<10000,<10000,<10000,"1,940,000"
2030,Solomon Islands,"820,000",<10000,<10000,<10000,<10000,"10,000",<10000,<10000,"840,000"
2030,Somalia,<10000,"15,810,000",<10000,<10000,<10000,"10,000",<10000,<10000,"15,860,000"
2030,South Africa,"45,700,000","1,180,000","8,750,000","510,000","90,000","310,000","190,000","50,000","56,780,000"
2030,South Korea,"15,750,000","210,000","23,510,000","30,000","10,480,000","420,000","110,000",<10000,"50,510,000"
2030,Spain,"35,630,000","2,280,000","11,710,000","60,000","40,000","80,000","20,000","60,000","49,890,000"
2030,Sri Lanka,"1,670,000","2,610,000",<10000,"3,250,000","16,000,000",<10000,<10000,<10000,"23,540,000"
2030,Sudan,"2,790,000","47,160,000","540,000",<10000,<10000,"1,470,000",<10000,<10000,"51,980,000"
2030,Suriname,"330,000","80,000","40,000","110,000",<10000,"40,000","10,000",<10000,"630,000"
2030,Swaziland,"1,290,000",<10000,"130,000",<10000,<10000,"10,000",<10000,<10000,"1,450,000"
2030,Sweden,"6,080,000","860,000","3,160,000","40,000","90,000","30,000","30,000","10,000","10,290,000"
2030,Switzerland,"5,410,000","500,000","1,980,000","50,000","60,000",<10000,"20,000","20,000","8,040,000"
2030,Syria,"1,450,000","26,200,000","570,000",<10000,<10000,<10000,<10000,<10000,"28,230,000"
2030,Taiwan,"1,380,000","10,000","3,380,000",<10000,"4,800,000","9,920,000","3,410,000",<10000,"22,900,000"
2030,Tajikistan,"190,000","9,540,000","150,000",<10000,<10000,<10000,<10000,<10000,"9,910,000"
2030,Tanzania,"53,280,000","27,270,000","1,510,000","50,000",<10000,"560,000","20,000",<10000,"82,690,000"
2030,Thailand,"690,000","4,770,000","210,000","100,000","66,110,000","60,000",<10000,<10000,"71,950,000"
2030,Timor-Leste,"2,020,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"2,030,000"
2030,Togo,"3,420,000","1,190,000","530,000",<10000,<10000,"3,290,000","50,000",<10000,"8,490,000"
2030,Tokelau,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2030,Tonga,"150,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"150,000"
2030,Trinidad and Tobago,"900,000","80,000","20,000","300,000",<10000,"30,000","20,000",<10000,"1,350,000"
2030,Tunisia,"30,000","12,110,000","30,000",<10000,<10000,<10000,<10000,<10000,"12,160,000"
2030,Turkey,"420,000","84,750,000","1,020,000",<10000,"40,000","30,000","180,000","30,000","86,470,000"
2030,Turkmenistan,"400,000","5,850,000","30,000",<10000,<10000,<10000,<10000,<10000,"6,300,000"
2030,Turks and Caicos Islands,"40,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"40,000"
2030,Tuvalu,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2030,Uganda,"51,760,000","7,760,000","310,000","190,000",<10000,"530,000","70,000",<10000,"60,610,000"
2030,Ukraine,"35,330,000","920,000","4,240,000","40,000","30,000","20,000","10,000","30,000","40,620,000"
2030,United Arab Emirates,"1,210,000","6,940,000","100,000","790,000","240,000","10,000","70,000",<10000,"9,360,000"
2030,United Kingdom,"35,890,000","5,060,000","22,630,000","1,140,000","480,000","130,000","520,000","250,000","66,110,000"
2030,United States,"258,410,000","5,190,000","75,740,000","3,290,000","4,740,000","1,190,000","3,770,000","5,660,000","357,980,000"
2030,U.S. Virgin Islands,"110,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"120,000"
2030,Uruguay,"2,020,000",<10000,"1,500,000",<10000,<10000,"30,000","10,000",<10000,"3,560,000"
2030,Uzbekistan,"610,000","32,900,000","240,000",<10000,"10,000","20,000",<10000,<10000,"33,790,000"
2030,Vanuatu,"350,000",<10000,<10000,<10000,<10000,"10,000",<10000,<10000,"370,000"
2030,Venezuela,"32,530,000","110,000","3,470,000",<10000,<10000,"180,000","30,000",<10000,"36,330,000"
2030,Vietnam,"8,630,000","190,000","30,490,000",<10000,"16,310,000","45,380,000","420,000",<10000,"101,420,000"
2030,Wallis and Futuna,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2030,Western Sahara,<10000,"670,000",<10000,<10000,<10000,<10000,<10000,<10000,"670,000"
2030,Yemen,"60,000","41,130,000","40,000","260,000",<10000,<10000,<10000,<10000,"41,500,000"
2030,Zambia,"23,760,000","180,000","150,000","30,000",<10000,"90,000","250,000",<10000,"24,470,000"
2030,Zimbabwe,"14,200,000","160,000","1,250,000",<10000,<10000,"720,000","50,000","10,000","16,390,000"
2030,South Sudan,"9,250,000","950,000","70,000",<10000,<10000,"5,030,000",<10000,<10000,"15,300,000"
2030,Curacao,"170,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"180,000"
2030,Sint Maarten,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2030,Caribbean Netherlands,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2040,All Countries,"2,756,390,000","2,497,830,000","1,244,190,000","1,342,680,000","503,940,000","451,910,000","62,550,000","15,700,000","8,875,200,000"
2040,All Countries,"285,480,000","8,410,000","99,300,000","4,940,000","5,690,000","2,150,000","5,460,000","6,030,000","417,470,000"
2040,All Countries,"653,940,000","940,000","62,570,000","680,000","460,000","13,750,000","1,160,000","480,000","733,980,000"
2040,All Countries,"482,050,000","63,980,000","159,520,000","2,350,000","2,240,000","1,410,000","1,070,000","1,260,000","713,860,000"
2040,All Countries,"17,390,000","500,870,000","3,070,000","3,370,000","1,100,000","1,970,000","270,000","7,630,000","535,660,000"
2040,All Countries,"949,900,000","543,470,000","43,830,000","1,810,000","200,000","51,510,000","3,210,000","70,000","1,594,010,000"
2040,All Countries,"367,640,000","1,380,160,000","875,890,000","1,329,540,000","494,250,000","381,120,000","51,380,000","240,000","4,880,220,000"
2040,Afghanistan,"60,000","61,700,000","10,000","20,000","10,000",<10000,"50,000",<10000,"61,860,000"
2040,Albania,"430,000","2,550,000","20,000",<10000,<10000,<10000,<10000,<10000,"3,010,000"
2040,Algeria,"70,000","44,620,000","840,000",<10000,<10000,"10,000",<10000,<10000,"45,560,000"
2040,American Samoa,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2040,Andorra,"80,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"90,000"
2040,Angola,"32,710,000","70,000","1,870,000",<10000,<10000,"1,480,000",<10000,<10000,"36,130,000"
2040,Anguilla,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2040,Antigua and Barbuda,"100,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"110,000"
2040,Argentina,"41,830,000","390,000","5,760,000",<10000,"20,000","310,000","110,000","180,000","48,610,000"
2040,Armenia,"3,190,000","30,000","40,000",<10000,<10000,<10000,<10000,<10000,"3,270,000"
2040,Aruba,"100,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"110,000"
2040,Australia,"14,320,000","1,160,000","10,270,000","570,000","850,000","230,000","260,000","140,000","27,800,000"
2040,Austria,"6,440,000","690,000","1,400,000","10,000","40,000","10,000","10,000","20,000","8,630,000"
2040,Azerbaijan,"230,000","10,820,000",<10000,<10000,<10000,<10000,<10000,<10000,"11,060,000"
2040,Bahamas,"400,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"410,000"
2040,Bahrain,"220,000","1,200,000","40,000","180,000","70,000",<10000,<10000,<10000,"1,730,000"
2040,Bangladesh,"620,000","177,860,000",<10000,"14,710,000","1,180,000","130,000","130,000",<10000,"194,650,000"
2040,Barbados,"260,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"280,000"
2040,Belarus,"6,250,000","150,000","2,400,000",<10000,<10000,<10000,<10000,<10000,"8,810,000"
2040,Belgium,"6,090,000","1,140,000","3,690,000","30,000","50,000","40,000","20,000","30,000","11,090,000"
2040,Belize,"430,000",<10000,"50,000",<10000,<10000,<10000,<10000,<10000,"500,000"
2040,Benin,"8,920,000","4,750,000","1,000,000",<10000,<10000,"3,280,000",<10000,<10000,"17,970,000"
2040,Bermuda,"50,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"70,000"
2040,Bhutan,<10000,<10000,<10000,"220,000","720,000","20,000",<10000,<10000,"960,000"
2040,Bolivia,"14,580,000",<10000,"630,000",<10000,"10,000","120,000","140,000",<10000,"15,490,000"
2040,Bosnia-Herzegovina,"1,460,000","1,440,000","70,000",<10000,<10000,<10000,<10000,<10000,"2,960,000"
2040,Botswana,"2,080,000","40,000","330,000",<10000,<10000,"60,000","10,000",<10000,"2,530,000"
2040,Brazil,"195,020,000","50,000","20,330,000",<10000,"240,000","8,460,000","300,000","100,000","224,500,000"
2040,British Virgin Islands,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2040,Brunei,"50,000","380,000",<10000,<10000,"40,000","30,000",<10000,<10000,"510,000"
2040,Bulgaria,"4,520,000","850,000","320,000",<10000,<10000,<10000,<10000,<10000,"5,700,000"
2040,Burkina Faso,"7,920,000","25,310,000","240,000",<10000,<10000,"6,070,000",<10000,<10000,"39,540,000"
2040,Burundi,"11,540,000","390,000",<10000,<10000,<10000,"790,000",<10000,<10000,"12,720,000"
2040,Cambodia,"70,000","390,000","40,000",<10000,"18,400,000","110,000",<10000,<10000,"19,020,000"
2040,Cameroon,"22,860,000","7,100,000","1,600,000",<10000,<10000,"1,050,000","900,000",<10000,"33,510,000"
2040,Canada,"24,740,000","1,800,000","10,240,000","910,000","530,000","530,000","670,000","520,000","39,960,000"
2040,Cape Verde,"620,000",<10000,"60,000",<10000,<10000,<10000,<10000,<10000,"690,000"
2040,Cayman Islands,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"70,000"
2040,Central African Republic,"6,640,000","730,000","70,000",<10000,<10000,"70,000",<10000,<10000,"7,520,000"
2040,Chad,"9,740,000","12,560,000","470,000",<10000,<10000,"300,000","30,000",<10000,"23,110,000"
2040,Channel Islands,"120,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"140,000"
2040,Chile,"17,400,000","20,000","2,280,000",<10000,"10,000","270,000","40,000","30,000","20,060,000"
2040,China,"73,040,000","33,260,000","700,100,000","40,000","252,090,000","299,040,000","9,580,000",<10000,"1,367,150,000"
2040,Colombia,"55,120,000","20,000","4,220,000",<10000,<10000,"510,000","50,000",<10000,"59,930,000"
2040,Comoros,<10000,"1,490,000",<10000,<10000,<10000,"10,000",<10000,<10000,"1,510,000"
2040,Republic of the Congo,"6,800,000","90,000","600,000",<10000,<10000,"210,000","80,000",<10000,"7,770,000"
2040,Democratic Republic of the Congo,"121,850,000","2,090,000","2,150,000","70,000",<10000,"930,000","160,000",<10000,"127,250,000"
2040,Cook Islands,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2040,Costa Rica,"5,530,000",<10000,"500,000",<10000,<10000,"50,000","20,000",<10000,"6,110,000"
2040,Ivory Coast,"14,660,000","12,850,000","3,000,000",<10000,"20,000","3,980,000","60,000",<10000,"34,580,000"
2040,Croatia,"3,710,000","70,000","180,000",<10000,<10000,<10000,<10000,<10000,"3,960,000"
2040,Cuba,"6,080,000",<10000,"2,440,000","20,000",<10000,"1,890,000",<10000,<10000,"10,450,000"
2040,Cyprus,"970,000","340,000","40,000",<10000,"10,000",<10000,<10000,<10000,"1,380,000"
2040,Czech Republic,"1,860,000","70,000","8,000,000",<10000,"50,000","50,000",<10000,<10000,"10,040,000"
2040,Denmark,"4,630,000","430,000","660,000","40,000","40,000",<10000,<10000,<10000,"5,800,000"
2040,Djibouti,"30,000","1,360,000",<10000,<10000,<10000,<10000,<10000,<10000,"1,400,000"
2040,Dominica,"70,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"80,000"
2040,Dominican Republic,"11,650,000",<10000,"1,420,000",<10000,<10000,"120,000","10,000",<10000,"13,210,000"
2040,Ecuador,"18,140,000","20,000","1,110,000",<10000,<10000,"60,000",<10000,<10000,"19,340,000"
2040,Egypt,"4,670,000","111,960,000",<10000,<10000,<10000,<10000,<10000,<10000,"116,640,000"
2040,El Salvador,"6,130,000",<10000,"800,000",<10000,<10000,"30,000","20,000",<10000,"6,980,000"
2040,Equatorial Guinea,"1,060,000","50,000","60,000",<10000,<10000,"20,000",<10000,<10000,"1,200,000"
2040,Eritrea,"6,140,000","3,570,000","10,000",<10000,<10000,"40,000",<10000,<10000,"9,760,000"
2040,Estonia,"440,000",<10000,"670,000",<10000,<10000,<10000,<10000,<10000,"1,110,000"
2040,Ethiopia,"79,420,000","51,570,000","90,000",<10000,<10000,"2,490,000","10,000",<10000,"133,590,000"
2040,Faeroe Islands,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2040,Falkland Islands (Malvinas),<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2040,Fiji,"750,000","70,000",<10000,"320,000",<10000,<10000,<10000,<10000,"1,160,000"
2040,Finland,"4,140,000","140,000","1,260,000",<10000,"20,000",<10000,<10000,<10000,"5,580,000"
2040,France,"32,780,000","6,750,000","27,690,000","60,000","380,000","310,000","130,000","350,000","68,440,000"
2040,French Guiana,"330,000",<10000,"20,000",<10000,<10000,"30,000",<10000,<10000,"390,000"
2040,French Polynesia,"310,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"330,000"
2040,Gabon,"1,920,000","390,000","160,000",<10000,<10000,"150,000","20,000",<10000,"2,640,000"
2040,Gambia,"140,000","3,780,000",<10000,<10000,<10000,"20,000",<10000,<10000,"3,950,000"
2040,Georgia,"3,220,000","500,000","30,000",<10000,<10000,<10000,<10000,<10000,"3,750,000"
2040,Germany,"45,670,000","6,640,000","21,290,000","80,000","250,000","50,000","100,000","200,000","74,280,000"
2040,Ghana,"30,080,000","8,870,000","1,570,000","20,000",<10000,"2,490,000","50,000",<10000,"43,080,000"
2040,Gibraltar,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2040,Greece,"9,140,000","760,000","610,000","30,000",<10000,"10,000","10,000",<10000,"10,570,000"
2040,Greenland,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2040,Grenada,"140,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"140,000"
2040,Guadeloupe,"500,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"520,000"
2040,Guam,"220,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"240,000"
2040,Guatemala,"25,160,000",<10000,"960,000",<10000,<10000,"170,000","20,000",<10000,"26,320,000"
2040,Guinea,"1,990,000","16,490,000","350,000",<10000,"20,000","510,000",<10000,<10000,"19,350,000"
2040,Guinea-Bissau,"440,000","1,250,000","120,000",<10000,<10000,"800,000",<10000,<10000,"2,610,000"
2040,Guyana,"730,000","60,000","20,000","200,000",<10000,<10000,<10000,<10000,"1,020,000"
2040,Haiti,"12,160,000",<10000,"1,550,000",<10000,<10000,"280,000","40,000",<10000,"14,030,000"
2040,Vatican City,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2040,Honduras,"10,120,000","20,000","1,170,000",<10000,"20,000","140,000","80,000",<10000,"11,550,000"
2040,Hong Kong,"1,360,000","220,000","4,040,000","50,000","1,060,000","1,050,000","110,000",<10000,"7,870,000"
2040,Hungary,"6,830,000","30,000","2,040,000",<10000,<10000,<10000,<10000,<10000,"8,910,000"
2040,Iceland,"360,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"390,000"
2040,India,"36,710,000","282,120,000","880,000","1,260,620,000","11,100,000","7,640,000","27,690,000",<10000,"1,626,760,000"
2040,Indonesia,"31,730,000","254,310,000","250,000","4,280,000","1,790,000","720,000","400,000",<10000,"293,480,000"
2040,Iran,"70,000","86,330,000","80,000","20,000",<10000,<10000,"130,000",<10000,"86,640,000"
2040,Iraq,"430,000","66,430,000","70,000",<10000,<10000,<10000,"20,000",<10000,"66,960,000"
2040,Ireland,"5,250,000","150,000","670,000","30,000","20,000","10,000",<10000,<10000,"6,150,000"
2040,Isle of Man,"80,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"100,000"
2040,Israel,"210,000","2,510,000","320,000",<10000,"30,000","30,000","10,000","7,610,000","10,720,000"
2040,Italy,"43,740,000","4,450,000","8,950,000","250,000","210,000","130,000","60,000","40,000","57,830,000"
2040,Jamaica,"2,390,000",<10000,"530,000",<10000,<10000,"140,000","30,000",<10000,"3,100,000"
2040,Japan,"2,430,000","270,000","74,780,000","60,000","31,100,000","580,000","4,600,000",<10000,"113,830,000"
2040,Jordan,"220,000","10,020,000","20,000","20,000","50,000",<10000,<10000,<10000,"10,330,000"
2040,Kazakhstan,"4,070,000","15,510,000","660,000","10,000","90,000","110,000","50,000",<10000,"20,500,000"
2040,Kenya,"67,250,000","10,110,000","1,910,000","90,000",<10000,"1,050,000","770,000",<10000,"81,180,000"
2040,Kiribati,"140,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"140,000"
2040,Kosovo,"100,000","1,880,000",<10000,<10000,<10000,<10000,<10000,<10000,"1,980,000"
2040,Kuwait,"530,000","3,010,000",<10000,"470,000","310,000","10,000",<10000,<10000,"4,350,000"
2040,Kyrgyzstan,"600,000","6,980,000","30,000",<10000,<10000,<10000,<10000,<10000,"7,630,000"
2040,Laos,"130,000",<10000,"80,000",<10000,"5,230,000","3,300,000","70,000",<10000,"8,830,000"
2040,Latvia,"990,000",<10000,"850,000",<10000,<10000,<10000,<10000,<10000,"1,850,000"
2040,Lebanon,"1,870,000","2,990,000","10,000",<10000,<10000,<10000,<10000,<10000,"4,880,000"
2040,Lesotho,"2,550,000",<10000,"70,000",<10000,<10000,<10000,<10000,<10000,"2,630,000"
2040,Liberia,"7,020,000","980,000","110,000",<10000,<10000,"80,000",<10000,<10000,"8,190,000"
2040,Libya,"230,000","8,390,000","20,000",<10000,"30,000",<10000,<10000,<10000,"8,690,000"
2040,Liechtenstein,"40,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"40,000"
2040,Lithuania,"2,450,000",<10000,"250,000",<10000,<10000,<10000,<10000,<10000,"2,700,000"
2040,Luxembourg,"370,000","10,000","140,000",<10000,<10000,<10000,<10000,<10000,"530,000"
2040,Macau,"40,000",<10000,"90,000",<10000,"100,000","340,000",<10000,<10000,"570,000"
2040,Republic of Macedonia,"840,000","930,000","20,000",<10000,<10000,<10000,<10000,<10000,"1,790,000"
2040,Madagascar,"36,870,000","1,410,000","3,610,000","30,000","10,000","2,200,000","40,000",<10000,"44,170,000"
2040,Malawi,"31,780,000","4,900,000","570,000","30,000",<10000,"600,000","30,000",<10000,"37,910,000"
2040,Malaysia,"3,960,000","29,650,000","210,000","2,230,000","5,140,000","850,000","40,000",<10000,"42,070,000"
2040,Maldives,<10000,"390,000",<10000,<10000,<10000,<10000,<10000,<10000,"400,000"
2040,Mali,"800,000","32,400,000","210,000",<10000,<10000,"1,210,000",<10000,<10000,"34,620,000"
2040,Malta,"380,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"390,000"
2040,Marshall Islands,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2040,Martinique,"410,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"420,000"
2040,Mauritania,"20,000","6,270,000",<10000,<10000,<10000,"30,000",<10000,<10000,"6,330,000"
2040,Mauritius,"430,000","230,000","10,000","630,000",<10000,<10000,<10000,<10000,"1,310,000"
2040,Mayotte,<10000,"410,000",<10000,<10000,<10000,<10000,<10000,<10000,"420,000"
2040,Mexico,"129,790,000","10,000","10,650,000",<10000,"10,000","80,000","20,000","90,000","140,660,000"
2040,Federated States of Micronesia,"170,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"180,000"
2040,Moldova,"2,730,000","30,000","40,000",<10000,<10000,<10000,<10000,<10000,"2,810,000"
2040,Monaco,"40,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2040,Mongolia,"90,000","150,000","1,420,000",<10000,"2,040,000","130,000",<10000,<10000,"3,830,000"
2040,Montenegro,"460,000","150,000","20,000",<10000,<10000,<10000,<10000,<10000,"620,000"
2040,Montserrat,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2040,Morocco,"10,000","39,470,000",<10000,<10000,<10000,<10000,<10000,<10000,"39,490,000"
2040,Mozambique,"25,050,000","6,660,000","7,160,000","30,000",<10000,"3,340,000",<10000,<10000,"42,250,000"
2040,Burma (Myanmar),"4,390,000","2,560,000","270,000","930,000","44,630,000","3,120,000","100,000",<10000,"56,000,000"
2040,Namibia,"3,230,000",<10000,"70,000",<10000,<10000,<10000,<10000,<10000,"3,320,000"
2040,Nauru,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2040,Nepal,"210,000","2,700,000","110,000","35,830,000","4,210,000","1,610,000","40,000",<10000,"44,710,000"
2040,Netherlands,"7,240,000","1,470,000","8,270,000","120,000","70,000","50,000","40,000","30,000","17,280,000"
2040,New Caledonia,"260,000",<10000,"30,000",<10000,<10000,<10000,<10000,<10000,"310,000"
2040,New Zealand,"2,600,000","130,000","2,430,000","180,000","120,000","30,000","50,000","10,000","5,550,000"
2040,Nicaragua,"6,700,000",<10000,"1,090,000",<10000,<10000,"110,000","10,000",<10000,"7,930,000"
2040,Niger,"440,000","40,820,000","320,000",<10000,<10000,"50,000",<10000,<10000,"41,650,000"
2040,Nigeria,"134,100,000","182,560,000","1,110,000",<10000,"20,000","5,540,000","150,000",<10000,"323,480,000"
2040,Niue,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2040,North Korea,"520,000",<10000,"18,850,000",<10000,"400,000","3,260,000","3,410,000",<10000,"26,440,000"
2040,Northern Mariana Islands,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2040,Norway,"4,330,000","420,000","780,000","50,000","70,000","10,000","10,000",<10000,"5,670,000"
2040,Oman,"250,000","3,740,000","20,000","250,000","20,000",<10000,"30,000",<10000,"4,310,000"
2040,Pakistan,"4,020,000","254,670,000","30,000","5,220,000","30,000","40,000","30,000",<10000,"264,050,000"
2040,Palau,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2040,Palestinian territories,"140,000","8,270,000",<10000,<10000,<10000,<10000,<10000,<10000,"8,410,000"
2040,Panama,"4,410,000","40,000","260,000",<10000,"10,000","20,000","20,000","20,000","4,790,000"
2040,Papua New Guinea,"11,800,000",<10000,<10000,<10000,<10000,"50,000","30,000",<10000,"11,890,000"
2040,Paraguay,"9,340,000",<10000,"110,000",<10000,<10000,"170,000","20,000",<10000,"9,650,000"
2040,Peru,"36,550,000",<10000,"1,250,000",<10000,"60,000","380,000","120,000",<10000,"38,370,000"
2040,Philippines,"131,940,000","8,540,000","130,000",<10000,"130,000","2,330,000","220,000",<10000,"143,300,000"
2040,Poland,"31,180,000","60,000","3,830,000",<10000,"10,000",<10000,<10000,"10,000","35,110,000"
2040,Portugal,"8,200,000","90,000","980,000",<10000,"20,000","50,000",<10000,<10000,"9,350,000"
2040,Puerto Rico,"3,500,000",<10000,"90,000",<10000,"10,000","30,000",<10000,<10000,"3,650,000"
2040,Qatar,"430,000","2,130,000","20,000","570,000","140,000","20,000","10,000",<10000,"3,320,000"
2040,Reunion,"920,000","40,000","20,000","50,000",<10000,<10000,"10,000",<10000,"1,060,000"
2040,Romania,"17,710,000","70,000","20,000",<10000,<10000,<10000,<10000,<10000,"17,810,000"
2040,Russia,"92,690,000","19,280,000","16,200,000","110,000","170,000","280,000","10,000","140,000","128,870,000"
2040,Rwanda,"20,420,000","630,000","690,000","10,000",<10000,"110,000","40,000",<10000,"21,910,000"
2040,St. Helena,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2040,St. Kitts and Nevis,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"70,000"
2040,St. Lucia,"200,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"210,000"
2040,St. Pierre and Miquelon,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2040,St. Vincent and the Grenadines,"120,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"130,000"
2040,Samoa,"310,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"320,000"
2040,San Marino,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2040,Sao Tome and Principe,"230,000",<10000,"40,000",<10000,<10000,<10000,<10000,<10000,"290,000"
2040,Saudi Arabia,"1,760,000","39,560,000","230,000","650,000","170,000","110,000","80,000",<10000,"42,560,000"
2040,Senegal,"670,000","23,460,000",<10000,<10000,<10000,<10000,<10000,<10000,"24,130,000"
2040,Serbia,"6,010,000","470,000","230,000",<10000,<10000,<10000,<10000,<10000,"6,710,000"
2040,Seychelles,"90,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"100,000"
2040,Sierra Leone,"1,880,000","7,840,000","10,000",<10000,<10000,"80,000",<10000,<10000,"9,820,000"
2040,Singapore,"1,270,000","1,430,000","1,200,000","650,000","2,120,000","190,000","480,000","10,000","7,360,000"
2040,Slovakia,"4,360,000","30,000","980,000",<10000,"10,000","10,000",<10000,<10000,"5,400,000"
2040,Slovenia,"1,390,000","80,000","360,000",<10000,<10000,<10000,<10000,<10000,"1,840,000"
2040,Solomon Islands,"980,000",<10000,<10000,<10000,<10000,"10,000",<10000,<10000,"1,000,000"
2040,Somalia,"10,000","20,500,000",<10000,"10,000",<10000,"20,000",<10000,<10000,"20,550,000"
2040,South Africa,"47,290,000","1,380,000","9,110,000","480,000","90,000","370,000","190,000","40,000","58,950,000"
2040,South Korea,"16,090,000","280,000","23,080,000","40,000","9,620,000","440,000","110,000",<10000,"49,660,000"
2040,Spain,"34,950,000","3,050,000","12,950,000","90,000","50,000","110,000","30,000","60,000","51,300,000"
2040,Sri Lanka,"1,690,000","2,830,000",<10000,"3,370,000","16,320,000",<10000,<10000,<10000,"24,220,000"
2040,Sudan,"3,320,000","56,080,000","650,000",<10000,<10000,"1,750,000",<10000,<10000,"61,800,000"
2040,Suriname,"350,000","80,000","50,000","110,000",<10000,"40,000","10,000",<10000,"660,000"
2040,Swaziland,"1,380,000",<10000,"140,000",<10000,<10000,"20,000",<10000,<10000,"1,550,000"
2040,Sweden,"5,880,000","1,090,000","3,390,000","50,000","110,000","30,000","30,000","20,000","10,600,000"
2040,Switzerland,"5,160,000","560,000","2,130,000","50,000","60,000","10,000","20,000","20,000","8,000,000"
2040,Syria,"1,610,000","29,130,000","640,000",<10000,<10000,<10000,<10000,<10000,"31,390,000"
2040,Taiwan,"1,370,000","10,000","3,470,000",<10000,"4,520,000","9,340,000","3,120,000",<10000,"21,840,000"
2040,Tajikistan,"230,000","10,750,000","170,000",<10000,<10000,<10000,<10000,<10000,"11,170,000"
2040,Tanzania,"71,650,000","34,740,000","2,230,000","50,000",<10000,"480,000","20,000",<10000,"109,180,000"
2040,Thailand,"710,000","5,230,000","210,000","110,000","64,460,000","60,000",<10000,<10000,"70,790,000"
2040,Timor-Leste,"2,530,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"2,540,000"
2040,Togo,"3,710,000","1,350,000","610,000",<10000,<10000,"3,900,000","50,000",<10000,"9,640,000"
2040,Tokelau,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
